season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,endpoint,input_season,input_measure
2009-10,1610612762,UTA,Utah Jazz,0020901182,2010-04-09T00:00:00,UTA @ NOH,W,48.0,17.0,12.0,23.0,56.0,13.0,14.0,12.0,42.0,1,1,1,1,145,983,1312,238,162,645,1351,953,1165,teamgamelogs,2009-10,Misc
2009-10,1610612764,WAS,Washington Wizards,0020901177,2010-04-09T00:00:00,WAS @ BOS,W,48.0,17.0,14.0,11.0,42.0,26.0,18.0,10.0,44.0,1,1,1,1,145,983,930,1509,1090,2303,1943,658,1372,teamgamelogs,2009-10,Misc
2009-10,1610612759,SAS,San Antonio Spurs,0020901185,2010-04-09T00:00:00,SAS vs. MEM,L,48.0,14.0,13.0,18.0,44.0,18.0,18.0,12.0,44.0,1,1231,1231,1231,145,1478,1111,594,870,1479,1943,953,1372,teamgamelogs,2009-10,Misc
2009-10,1610612763,MEM,Memphis Grizzlies,0020901185,2010-04-09T00:00:00,MEM @ SAS,W,48.0,18.0,18.0,12.0,44.0,14.0,13.0,18.0,44.0,1,1,1,1,145,838,404,1344,870,811,1150,1783,1372,teamgamelogs,2009-10,Misc
2009-10,1610612753,ORL,Orlando Magic,0020901174,2010-04-09T00:00:00,ORL vs. NYK,W,48.0,13.0,28.0,5.0,50.0,8.0,15.0,8.0,30.0,1,1,1,1,145,1651,15,2252,413,142,1532,410,197,teamgamelogs,2009-10,Misc
2009-10,1610612751,NJN,New Jersey Nets,0020901181,2010-04-09T00:00:00,NJN vs. CHI,W,58.0,28.0,19.0,21.0,64.0,15.0,9.0,11.0,44.0,1,1,1,1,3,69,300,350,37,984,474,816,1372,teamgamelogs,2009-10,Misc
2009-10,1610612745,HOU,Houston Rockets,0020901184,2010-04-09T00:00:00,HOU vs. CHA,W,48.0,22.0,21.0,9.0,50.0,14.0,11.0,11.0,44.0,1,1,1,1,145,349,177,1804,413,811,766,816,1372,teamgamelogs,2009-10,Misc
2009-10,1610612760,OKC,Oklahoma City Thunder,0020901183,2010-04-09T00:00:00,OKC vs. PHX,W,48.0,17.0,16.0,26.0,48.0,9.0,12.0,8.0,46.0,1,1,1,1,145,983,645,144,536,219,948,410,1592,teamgamelogs,2009-10,Misc
2009-10,1610612754,IND,Indiana Pacers,0020901178,2010-04-09T00:00:00,IND @ CLE,W,48.0,16.0,6.0,24.0,46.0,18.0,17.0,12.0,46.0,1,1,1,1,145,1141,2222,200,696,1479,1817,953,1592,teamgamelogs,2009-10,Misc
2009-10,1610612765,DET,Detroit Pistons,0020901179,2010-04-09T00:00:00,DET @ MIA,W,48.0,23.0,14.0,10.0,36.0,14.0,15.0,2.0,46.0,1,1,1,1,145,270,930,1646,1694,811,1532,12,1592,teamgamelogs,2009-10,Misc
2009-10,1610612741,CHI,Chicago Bulls,0020901181,2010-04-09T00:00:00,CHI @ NJN,L,58.0,15.0,9.0,11.0,44.0,28.0,19.0,21.0,64.0,1,1231,1231,1231,3,1314,1867,1509,870,2368,2058,2045,2412,teamgamelogs,2009-10,Misc
2009-10,1610612766,CHA,Charlotte Bobcats,0020901184,2010-04-09T00:00:00,CHA @ HOU,L,48.0,14.0,11.0,11.0,44.0,22.0,21.0,9.0,50.0,1,1231,1231,1231,145,1478,1514,1509,870,2021,2236,535,1926,teamgamelogs,2009-10,Misc
2009-10,1610612740,NOH,New Orleans Hornets,0020901182,2010-04-09T00:00:00,NOH vs. UTA,L,48.0,13.0,14.0,12.0,42.0,17.0,12.0,23.0,56.0,1,1231,1231,1231,145,1651,930,1344,1090,1321,948,2178,2241,teamgamelogs,2009-10,Misc
2009-10,1610612755,PHI,Philadelphia 76ers,0020901175,2010-04-09T00:00:00,PHI vs. MIL,L,48.0,17.0,10.0,28.0,34.0,21.0,0.0,10.0,24.0,1,1231,1231,1231,145,983,1696,89,1878,1900,1,658,35,teamgamelogs,2009-10,Misc
2009-10,1610612737,ATL,Atlanta Hawks,0020901176,2010-04-09T00:00:00,ATL vs. TOR,W,48.0,12.0,24.0,13.0,40.0,13.0,16.0,18.0,54.0,1,1,1,1,145,1817,67,1209,1297,645,1685,1783,2161,teamgamelogs,2009-10,Misc
2009-10,1610612757,POR,Portland Trail Blazers,0020901186,2010-04-09T00:00:00,POR vs. DAL,L,48.0,12.0,7.0,13.0,36.0,16.0,5.0,10.0,18.0,1,1231,1231,1231,145,1817,2135,1209,1694,1148,84,658,8,teamgamelogs,2009-10,Misc
2009-10,1610612747,LAL,Los Angeles Lakers,0020901173,2010-04-08T00:00:00,LAL @ DEN,L,48.0,9.0,26.0,10.0,30.0,13.0,13.0,9.0,32.0,1,1231,1231,1231,145,2159,37,1646,2172,645,1150,535,290,teamgamelogs,2009-10,Misc
2009-10,1610612739,CLE,Cleveland Cavaliers,0020901171,2010-04-08T00:00:00,CLE @ CHI,L,48.0,14.0,7.0,12.0,34.0,14.0,6.0,17.0,40.0,1,1231,1231,1231,145,1478,2135,1344,1878,811,120,1675,941,teamgamelogs,2009-10,Misc
2009-10,1610612743,DEN,Denver Nuggets,0020901173,2010-04-08T00:00:00,DEN vs. LAL,W,48.0,13.0,13.0,9.0,32.0,9.0,26.0,10.0,30.0,1,1,1,1,145,1651,1111,1804,2041,219,2411,658,197,teamgamelogs,2009-10,Misc
2009-10,1610612746,LAC,Los Angeles Clippers,0020901172,2010-04-08T00:00:00,LAC @ SAC,L,48.0,6.0,10.0,10.0,44.0,20.0,12.0,16.0,58.0,1,1231,1231,1231,145,2367,1696,1646,870,1762,948,1523,2300,teamgamelogs,2009-10,Misc
2009-10,1610612758,SAC,Sacramento Kings,0020901172,2010-04-08T00:00:00,SAC vs. LAC,W,48.0,20.0,12.0,16.0,58.0,6.0,10.0,10.0,44.0,1,1,1,1,145,562,1312,787,112,50,595,658,1372,teamgamelogs,2009-10,Misc
2009-10,1610612741,CHI,Chicago Bulls,0020901171,2010-04-08T00:00:00,CHI vs. CLE,W,48.0,14.0,6.0,17.0,40.0,14.0,7.0,12.0,34.0,1,1,1,1,145,1478,2222,679,1297,811,240,953,421,teamgamelogs,2009-10,Misc
2009-10,1610612759,SAS,San Antonio Spurs,0020901170,2010-04-07T00:00:00,SAS @ PHX,L,48.0,11.0,25.0,7.0,48.0,26.0,10.0,19.0,50.0,1,1231,1231,1231,145,1965,51,2052,536,2303,595,1868,1926,teamgamelogs,2009-10,Misc
2009-10,1610612761,TOR,Toronto Raptors,0020901159,2010-04-07T00:00:00,TOR vs. BOS,L,48.0,24.0,11.0,30.0,38.0,10.0,10.0,21.0,48.0,1,1231,1231,1231,145,212,1514,55,1521,303,595,2045,1766,teamgamelogs,2009-10,Misc
2009-10,1610612743,DEN,Denver Nuggets,0020901165,2010-04-07T00:00:00,DEN @ OKC,W,48.0,24.0,15.0,13.0,36.0,18.0,7.0,29.0,56.0,1,1,1,1,145,212,777,1209,1694,1479,240,2373,2241,teamgamelogs,2009-10,Misc
2009-10,1610612756,PHX,Phoenix Suns,0020901170,2010-04-07T00:00:00,PHX vs. SAS,W,48.0,26.0,10.0,19.0,50.0,11.0,25.0,7.0,48.0,1,1,1,1,145,126,1696,501,413,393,2395,334,1766,teamgamelogs,2009-10,Misc
2009-10,1610612746,LAC,Los Angeles Clippers,0020901169,2010-04-07T00:00:00,LAC vs. POR,L,48.0,22.0,9.0,11.0,38.0,18.0,12.0,6.0,42.0,1,1231,1231,1231,145,349,1867,1509,1521,1479,948,210,1165,teamgamelogs,2009-10,Misc
2009-10,1610612754,IND,Indiana Pacers,0020901158,2010-04-07T00:00:00,IND vs. NYK,W,48.0,15.0,6.0,7.0,48.0,17.0,15.0,6.0,44.0,1,1,1,1,145,1314,2222,2052,536,1321,1532,210,1372,teamgamelogs,2009-10,Misc
2009-10,1610612753,ORL,Orlando Magic,0020901166,2010-04-07T00:00:00,ORL vs. WAS,W,48.0,19.0,8.0,17.0,52.0,18.0,6.0,8.0,36.0,1,1,1,1,145,700,1988,679,301,1479,120,410,584,teamgamelogs,2009-10,Misc
2009-10,1610612760,OKC,Oklahoma City Thunder,0020901165,2010-04-07T00:00:00,OKC vs. DEN,L,48.0,18.0,7.0,29.0,56.0,24.0,15.0,13.0,36.0,1,1231,1231,1231,145,838,2135,72,162,2192,1532,1118,584,teamgamelogs,2009-10,Misc
2009-10,1610612763,MEM,Memphis Grizzlies,0020901167,2010-04-07T00:00:00,MEM @ DAL,L,48.0,8.0,10.0,13.0,38.0,30.0,6.0,25.0,50.0,1,1231,1231,1231,145,2243,1696,1209,1521,2412,120,2262,1926,teamgamelogs,2009-10,Misc
2009-10,1610612765,DET,Detroit Pistons,0020901160,2010-04-07T00:00:00,DET vs. ATL,W,48.0,17.0,9.0,20.0,40.0,13.0,13.0,28.0,44.0,1,1,1,1,145,983,1867,417,1297,645,1150,2350,1372,teamgamelogs,2009-10,Misc
2009-10,1610612740,NOH,New Orleans Hornets,0020901164,2010-04-07T00:00:00,NOH vs. CHA,L,48.0,29.0,6.0,29.0,52.0,12.0,17.0,13.0,34.0,1,1231,1231,1231,145,50,2222,72,301,497,1817,1118,421,teamgamelogs,2009-10,Misc
2009-10,1610612764,WAS,Washington Wizards,0020901166,2010-04-07T00:00:00,WAS @ ORL,L,48.0,18.0,6.0,8.0,36.0,19.0,8.0,17.0,52.0,1,1231,1231,1231,145,838,2222,1927,1694,1624,327,1675,2049,teamgamelogs,2009-10,Misc
2009-10,1610612766,CHA,Charlotte Bobcats,0020901164,2010-04-07T00:00:00,CHA @ NOH,W,48.0,12.0,17.0,13.0,34.0,29.0,6.0,29.0,52.0,1,1,1,1,145,1817,519,1209,1878,2393,120,2373,2049,teamgamelogs,2009-10,Misc
2009-10,1610612749,MIL,Milwaukee Bucks,0020901162,2010-04-07T00:00:00,MIL vs. NJN,W,48.0,16.0,13.0,11.0,24.0,10.0,6.0,11.0,28.0,1,1,1,1,145,1141,1111,1509,2394,303,120,816,132,teamgamelogs,2009-10,Misc
2009-10,1610612744,GSW,Golden State Warriors,0020901163,2010-04-07T00:00:00,GSW @ MIN,W,48.0,14.0,4.0,9.0,36.0,25.0,15.0,17.0,36.0,1,1,1,1,145,1478,2378,1804,1694,2250,1532,1675,584,teamgamelogs,2009-10,Misc
2009-10,1610612757,POR,Portland Trail Blazers,0020901169,2010-04-07T00:00:00,POR @ LAC,W,48.0,18.0,12.0,6.0,42.0,22.0,9.0,11.0,38.0,1,1,1,1,145,838,1312,2128,1090,2021,474,816,768,teamgamelogs,2009-10,Misc
2009-10,1610612752,NYK,New York Knicks,0020901158,2010-04-07T00:00:00,NYK @ IND,L,48.0,17.0,15.0,6.0,44.0,15.0,6.0,7.0,48.0,1,1231,1231,1231,145,983,777,2128,870,984,120,334,1766,teamgamelogs,2009-10,Misc
2009-10,1610612748,MIA,Miami Heat,0020901161,2010-04-07T00:00:00,MIA vs. PHI,W,48.0,27.0,11.0,21.0,38.0,13.0,9.0,16.0,38.0,1,1,1,1,145,94,1514,350,1521,645,474,1523,768,teamgamelogs,2009-10,Misc
2009-10,1610612750,MIN,Minnesota Timberwolves,0020901163,2010-04-07T00:00:00,MIN vs. GSW,L,48.0,25.0,15.0,17.0,36.0,14.0,4.0,9.0,36.0,1,1231,1231,1231,145,159,777,679,1694,811,45,535,584,teamgamelogs,2009-10,Misc
2009-10,1610612755,PHI,Philadelphia 76ers,0020901161,2010-04-07T00:00:00,PHI @ MIA,L,48.0,13.0,9.0,16.0,38.0,27.0,11.0,21.0,38.0,1,1231,1231,1231,145,1651,1867,787,1521,2336,766,2045,768,teamgamelogs,2009-10,Misc
2009-10,1610612745,HOU,Houston Rockets,0020901168,2010-04-07T00:00:00,HOU vs. UTA,W,48.0,24.0,13.0,21.0,40.0,16.0,6.0,24.0,58.0,1,1,1,1,145,212,1111,350,1297,1148,120,2224,2300,teamgamelogs,2009-10,Misc
2009-10,1610612742,DAL,Dallas Mavericks,0020901167,2010-04-07T00:00:00,DAL vs. MEM,W,48.0,30.0,6.0,25.0,50.0,8.0,10.0,13.0,38.0,1,1,1,1,145,38,2222,174,413,142,595,1118,768,teamgamelogs,2009-10,Misc
2009-10,1610612738,BOS,Boston Celtics,0020901159,2010-04-07T00:00:00,BOS @ TOR,W,48.0,10.0,10.0,21.0,48.0,24.0,11.0,30.0,38.0,1,1,1,1,145,2069,1696,350,536,2192,766,2390,768,teamgamelogs,2009-10,Misc
2009-10,1610612751,NJN,New Jersey Nets,0020901162,2010-04-07T00:00:00,NJN @ MIL,L,48.0,10.0,6.0,11.0,28.0,16.0,13.0,11.0,24.0,1,1231,1231,1231,145,2069,2222,1509,2265,1148,1150,816,35,teamgamelogs,2009-10,Misc
2009-10,1610612762,UTA,Utah Jazz,0020901168,2010-04-07T00:00:00,UTA @ HOU,L,48.0,16.0,6.0,24.0,58.0,24.0,13.0,21.0,40.0,1,1231,1231,1231,145,1141,2222,200,112,2192,1150,2045,941,teamgamelogs,2009-10,Misc
2009-10,1610612737,ATL,Atlanta Hawks,0020901160,2010-04-07T00:00:00,ATL @ DET,L,48.0,13.0,13.0,28.0,44.0,17.0,9.0,20.0,40.0,1,1231,1231,1231,145,1651,1111,89,870,1321,474,1961,941,teamgamelogs,2009-10,Misc
2009-10,1610612755,PHI,Philadelphia 76ers,0020901151,2010-04-06T00:00:00,PHI vs. DET,L,48.0,10.0,11.0,14.0,48.0,29.0,13.0,30.0,48.0,1,1231,1231,1231,145,2069,1514,1062,536,2393,1150,2390,1766,teamgamelogs,2009-10,Misc
2009-10,1610612739,CLE,Cleveland Cavaliers,0020901150,2010-04-06T00:00:00,CLE vs. TOR,W,48.0,13.0,2.0,21.0,62.0,12.0,9.0,11.0,38.0,1,1,1,1,145,1651,2429,350,50,497,474,816,768,teamgamelogs,2009-10,Misc
2009-10,1610612745,HOU,Houston Rockets,0020901155,2010-04-06T00:00:00,HOU @ MEM,W,48.0,24.0,12.0,13.0,44.0,20.0,14.0,16.0,64.0,1,1,1,1,145,212,1312,1209,870,1762,1351,1523,2412,teamgamelogs,2009-10,Misc
2009-10,1610612744,GSW,Golden State Warriors,0020901152,2010-04-06T00:00:00,GSW @ WAS,L,48.0,17.0,7.0,13.0,26.0,7.0,17.0,9.0,52.0,1,1231,1231,1231,145,983,2135,1209,2330,95,1817,535,2049,teamgamelogs,2009-10,Misc
2009-10,1610612737,ATL,Atlanta Hawks,0020901149,2010-04-06T00:00:00,ATL @ CHA,L,48.0,12.0,14.0,18.0,42.0,15.0,14.0,13.0,52.0,1,1231,1231,1231,145,1817,930,594,1090,984,1351,1118,2049,teamgamelogs,2009-10,Misc
2009-10,1610612738,BOS,Boston Celtics,0020901153,2010-04-06T00:00:00,BOS @ NYK,L,48.0,15.0,9.0,11.0,52.0,27.0,19.0,5.0,36.0,1,1231,1231,1231,145,1314,1867,1509,301,2336,2058,157,584,teamgamelogs,2009-10,Misc
2009-10,1610612752,NYK,New York Knicks,0020901153,2010-04-06T00:00:00,NYK vs. BOS,W,48.0,27.0,19.0,5.0,36.0,15.0,9.0,11.0,52.0,1,1,1,1,145,94,300,2252,1694,984,474,816,2049,teamgamelogs,2009-10,Misc
2009-10,1610612764,WAS,Washington Wizards,0020901152,2010-04-06T00:00:00,WAS vs. GSW,W,48.0,7.0,17.0,9.0,52.0,17.0,7.0,13.0,26.0,1,1,1,1,145,2320,519,1804,301,1321,240,1118,68,teamgamelogs,2009-10,Misc
2009-10,1610612749,MIL,Milwaukee Bucks,0020901154,2010-04-06T00:00:00,MIL @ CHI,W,48.0,12.0,6.0,8.0,20.0,5.0,7.0,7.0,26.0,1,1,1,1,145,1817,2222,1927,2440,32,240,334,68,teamgamelogs,2009-10,Misc
2009-10,1610612763,MEM,Memphis Grizzlies,0020901155,2010-04-06T00:00:00,MEM vs. HOU,L,48.0,20.0,14.0,16.0,64.0,24.0,12.0,13.0,44.0,1,1231,1231,1231,145,562,930,787,37,2192,948,1118,1372,teamgamelogs,2009-10,Misc
2009-10,1610612758,SAC,Sacramento Kings,0020901157,2010-04-06T00:00:00,SAC vs. SAS,L,48.0,10.0,21.0,10.0,32.0,12.0,7.0,9.0,44.0,1,1231,1231,1231,145,2069,177,1646,2041,497,240,535,1372,teamgamelogs,2009-10,Misc
2009-10,1610612761,TOR,Toronto Raptors,0020901150,2010-04-06T00:00:00,TOR @ CLE,L,48.0,12.0,9.0,11.0,38.0,13.0,2.0,21.0,62.0,1,1231,1231,1231,145,1817,1867,1509,1521,645,15,2045,2391,teamgamelogs,2009-10,Misc
2009-10,1610612760,OKC,Oklahoma City Thunder,0020901156,2010-04-06T00:00:00,OKC @ UTA,L,53.0,31.0,12.0,14.0,40.0,28.0,22.0,12.0,58.0,1,1231,1231,1231,19,27,1312,1062,1297,2368,2285,953,2300,teamgamelogs,2009-10,Misc
2009-10,1610612741,CHI,Chicago Bulls,0020901154,2010-04-06T00:00:00,CHI vs. MIL,L,48.0,5.0,7.0,7.0,26.0,12.0,6.0,8.0,20.0,1,1231,1231,1231,145,2412,2135,2052,2330,497,120,410,11,teamgamelogs,2009-10,Misc
2009-10,1610612766,CHA,Charlotte Bobcats,0020901149,2010-04-06T00:00:00,CHA vs. ATL,W,48.0,15.0,14.0,13.0,52.0,12.0,14.0,18.0,42.0,1,1,1,1,145,1314,930,1209,301,497,1351,1783,1165,teamgamelogs,2009-10,Misc
2009-10,1610612759,SAS,San Antonio Spurs,0020901157,2010-04-06T00:00:00,SAS @ SAC,W,48.0,12.0,7.0,9.0,44.0,10.0,21.0,10.0,32.0,1,1,1,1,145,1817,2135,1804,870,303,2236,658,290,teamgamelogs,2009-10,Misc
2009-10,1610612765,DET,Detroit Pistons,0020901151,2010-04-06T00:00:00,DET @ PHI,W,48.0,29.0,13.0,30.0,48.0,10.0,11.0,14.0,48.0,1,1,1,1,145,50,1111,55,536,303,766,1253,1766,teamgamelogs,2009-10,Misc
2009-10,1610612762,UTA,Utah Jazz,0020901156,2010-04-06T00:00:00,UTA vs. OKC,W,53.0,28.0,22.0,12.0,58.0,31.0,12.0,14.0,40.0,1,1,1,1,19,69,125,1344,112,2424,948,1253,941,teamgamelogs,2009-10,Misc
2009-10,1610612763,MEM,Memphis Grizzlies,0020901144,2010-04-04T00:00:00,MEM @ ORL,L,48.0,18.0,11.0,22.0,46.0,25.0,8.0,22.0,32.0,1,1231,1231,1231,145,838,1514,284,696,2250,327,2112,290,teamgamelogs,2009-10,Misc
2009-10,1610612754,IND,Indiana Pacers,0020901143,2010-04-04T00:00:00,IND vs. HOU,W,48.0,22.0,17.0,9.0,58.0,10.0,15.0,8.0,44.0,1,1,1,1,145,349,519,1804,112,303,1532,410,1372,teamgamelogs,2009-10,Misc
2009-10,1610612746,LAC,Los Angeles Clippers,0020901148,2010-04-04T00:00:00,LAC vs. NYK,L,48.0,14.0,13.0,10.0,50.0,17.0,9.0,10.0,44.0,1,1231,1231,1231,145,1478,1111,1646,413,1321,474,658,1372,teamgamelogs,2009-10,Misc
2009-10,1610612760,OKC,Oklahoma City Thunder,0020901147,2010-04-04T00:00:00,OKC vs. MIN,W,48.0,21.0,20.0,14.0,48.0,14.0,8.0,13.0,38.0,1,1,1,1,145,441,226,1062,536,811,327,1118,768,teamgamelogs,2009-10,Misc
2009-10,1610612745,HOU,Houston Rockets,0020901143,2010-04-04T00:00:00,HOU @ IND,L,48.0,10.0,15.0,8.0,44.0,22.0,17.0,9.0,58.0,1,1231,1231,1231,145,2069,777,1927,870,2021,1817,535,2300,teamgamelogs,2009-10,Misc
2009-10,1610612759,SAS,San Antonio Spurs,0020901142,2010-04-04T00:00:00,SAS @ LAL,W,48.0,14.0,11.0,6.0,48.0,14.0,13.0,9.0,40.0,1,1,1,1,145,1478,1514,2128,536,811,1150,535,941,teamgamelogs,2009-10,Misc
2009-10,1610612753,ORL,Orlando Magic,0020901144,2010-04-04T00:00:00,ORL vs. MEM,W,48.0,25.0,8.0,22.0,32.0,18.0,11.0,22.0,46.0,1,1,1,1,145,159,1988,284,2041,1479,766,2112,1592,teamgamelogs,2009-10,Misc
2009-10,1610612761,TOR,Toronto Raptors,0020901145,2010-04-04T00:00:00,TOR vs. GSW,L,48.0,15.0,20.0,25.0,48.0,12.0,5.0,12.0,24.0,1,1231,1231,1231,145,1314,226,174,536,497,84,953,35,teamgamelogs,2009-10,Misc
2009-10,1610612752,NYK,New York Knicks,0020901148,2010-04-04T00:00:00,NYK @ LAC,W,48.0,17.0,9.0,10.0,44.0,14.0,13.0,10.0,50.0,1,1,1,1,145,983,1867,1646,870,811,1150,658,1926,teamgamelogs,2009-10,Misc
2009-10,1610612744,GSW,Golden State Warriors,0020901145,2010-04-04T00:00:00,GSW @ TOR,W,48.0,12.0,5.0,12.0,24.0,15.0,20.0,25.0,48.0,1,1,1,1,145,1817,2342,1344,2394,984,2162,2262,1766,teamgamelogs,2009-10,Misc
2009-10,1610612751,NJN,New Jersey Nets,0020901146,2010-04-04T00:00:00,NJN @ WAS,L,48.0,17.0,6.0,16.0,50.0,27.0,13.0,11.0,46.0,1,1231,1231,1231,145,983,2222,787,413,2336,1150,816,1592,teamgamelogs,2009-10,Misc
2009-10,1610612750,MIN,Minnesota Timberwolves,0020901147,2010-04-04T00:00:00,MIN @ OKC,L,48.0,14.0,8.0,13.0,38.0,21.0,20.0,14.0,48.0,1,1231,1231,1231,145,1478,1988,1209,1521,1900,2162,1253,1766,teamgamelogs,2009-10,Misc
2009-10,1610612738,BOS,Boston Celtics,0020901141,2010-04-04T00:00:00,BOS vs. CLE,W,48.0,20.0,12.0,21.0,48.0,13.0,15.0,14.0,50.0,1,1,1,1,145,562,1312,350,536,645,1532,1253,1926,teamgamelogs,2009-10,Misc
2009-10,1610612764,WAS,Washington Wizards,0020901146,2010-04-04T00:00:00,WAS vs. NJN,W,48.0,27.0,13.0,11.0,46.0,17.0,6.0,16.0,50.0,1,1,1,1,145,94,1111,1509,696,1321,120,1523,1926,teamgamelogs,2009-10,Misc
2009-10,1610612739,CLE,Cleveland Cavaliers,0020901141,2010-04-04T00:00:00,CLE @ BOS,L,48.0,13.0,15.0,14.0,50.0,20.0,12.0,21.0,48.0,1,1231,1231,1231,145,1651,777,1062,413,1762,948,2045,1766,teamgamelogs,2009-10,Misc
2009-10,1610612747,LAL,Los Angeles Lakers,0020901142,2010-04-04T00:00:00,LAL vs. SAS,L,48.0,14.0,13.0,9.0,40.0,14.0,11.0,6.0,48.0,1,1231,1231,1231,145,1478,1111,1804,1297,811,766,210,1766,teamgamelogs,2009-10,Misc
2009-10,1610612755,PHI,Philadelphia 76ers,0020901132,2010-04-03T00:00:00,PHI vs. TOR,L,53.0,35.0,6.0,28.0,48.0,17.0,17.0,7.0,38.0,1,1231,1231,1231,19,2,2222,89,536,1321,1817,334,768,teamgamelogs,2009-10,Misc
2009-10,1610612766,CHA,Charlotte Bobcats,0020901135,2010-04-03T00:00:00,CHA @ CHI,L,48.0,14.0,12.0,9.0,42.0,7.0,15.0,14.0,46.0,1,1231,1231,1231,145,1478,1312,1804,1090,95,1532,1253,1592,teamgamelogs,2009-10,Misc
2009-10,1610612749,MIL,Milwaukee Bucks,0020901138,2010-04-03T00:00:00,MIL vs. PHX,W,48.0,16.0,13.0,12.0,42.0,14.0,11.0,14.0,48.0,1,1,1,1,145,1141,1111,1344,1090,811,766,1253,1766,teamgamelogs,2009-10,Misc
2009-10,1610612737,ATL,Atlanta Hawks,0020901133,2010-04-03T00:00:00,ATL vs. DET,W,48.0,5.0,19.0,14.0,42.0,17.0,12.0,14.0,34.0,1,1,1,1,145,2412,300,1062,1090,1321,948,1253,421,teamgamelogs,2009-10,Misc
2009-10,1610612750,MIN,Minnesota Timberwolves,0020901136,2010-04-03T00:00:00,MIN vs. MIA,L,48.0,17.0,10.0,5.0,46.0,14.0,10.0,9.0,34.0,1,1231,1231,1231,145,983,1696,2252,696,811,595,535,421,teamgamelogs,2009-10,Misc
2009-10,1610612761,TOR,Toronto Raptors,0020901132,2010-04-03T00:00:00,TOR @ PHI,W,53.0,17.0,17.0,7.0,38.0,35.0,6.0,28.0,48.0,1,1,1,1,19,983,519,2052,1521,2456,120,2350,1766,teamgamelogs,2009-10,Misc
2009-10,1610612751,NJN,New Jersey Nets,0020901134,2010-04-03T00:00:00,NJN vs. NOH,W,48.0,16.0,8.0,40.0,58.0,17.0,13.0,11.0,50.0,1,1,1,1,145,1141,1988,8,112,1321,1150,816,1926,teamgamelogs,2009-10,Misc
2009-10,1610612765,DET,Detroit Pistons,0020901133,2010-04-03T00:00:00,DET @ ATL,L,48.0,17.0,12.0,14.0,34.0,5.0,19.0,14.0,42.0,1,1231,1231,1231,145,983,1312,1062,1878,32,2058,1253,1165,teamgamelogs,2009-10,Misc
2009-10,1610612746,LAC,Los Angeles Clippers,0020901139,2010-04-03T00:00:00,LAC @ DEN,L,48.0,10.0,5.0,10.0,38.0,28.0,13.0,21.0,54.0,1,1231,1231,1231,145,2069,2342,1646,1521,2368,1150,2045,2161,teamgamelogs,2009-10,Misc
2009-10,1610612756,PHX,Phoenix Suns,0020901138,2010-04-03T00:00:00,PHX @ MIL,L,48.0,14.0,11.0,14.0,48.0,16.0,13.0,12.0,42.0,1,1231,1231,1231,145,1478,1514,1062,536,1148,1150,953,1165,teamgamelogs,2009-10,Misc
2009-10,1610612741,CHI,Chicago Bulls,0020901135,2010-04-03T00:00:00,CHI vs. CHA,W,48.0,7.0,15.0,14.0,46.0,14.0,12.0,9.0,42.0,1,1,1,1,145,2320,777,1062,696,811,948,535,1165,teamgamelogs,2009-10,Misc
2009-10,1610612760,OKC,Oklahoma City Thunder,0020901137,2010-04-03T00:00:00,OKC @ DAL,W,48.0,31.0,19.0,20.0,46.0,17.0,11.0,23.0,56.0,1,1,1,1,145,27,300,417,696,1321,766,2178,2241,teamgamelogs,2009-10,Misc
2009-10,1610612758,SAC,Sacramento Kings,0020901140,2010-04-03T00:00:00,SAC vs. POR,L,48.0,12.0,12.0,11.0,28.0,12.0,7.0,5.0,30.0,1,1231,1231,1231,145,1817,1312,1509,2265,497,240,157,197,teamgamelogs,2009-10,Misc
2009-10,1610612757,POR,Portland Trail Blazers,0020901140,2010-04-03T00:00:00,POR @ SAC,W,48.0,12.0,7.0,5.0,30.0,12.0,12.0,11.0,28.0,1,1,1,1,145,1817,2135,2252,2172,497,948,816,132,teamgamelogs,2009-10,Misc
2009-10,1610612740,NOH,New Orleans Hornets,0020901134,2010-04-03T00:00:00,NOH @ NJN,L,48.0,17.0,13.0,11.0,50.0,16.0,8.0,40.0,58.0,1,1231,1231,1231,145,983,1111,1509,413,1148,327,2453,2300,teamgamelogs,2009-10,Misc
2009-10,1610612748,MIA,Miami Heat,0020901136,2010-04-03T00:00:00,MIA @ MIN,W,48.0,14.0,10.0,9.0,34.0,17.0,10.0,5.0,46.0,1,1,1,1,145,1478,1696,1804,1878,1321,595,157,1592,teamgamelogs,2009-10,Misc
2009-10,1610612743,DEN,Denver Nuggets,0020901139,2010-04-03T00:00:00,DEN vs. LAC,W,48.0,28.0,13.0,21.0,54.0,10.0,5.0,10.0,38.0,1,1,1,1,145,69,1111,350,221,303,84,658,768,teamgamelogs,2009-10,Misc
