season_year,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,endpoint,input_season,input_measure
2022-23,1610612753,ORL,Orlando Magic,0022200105,2022-11-01T00:00:00,ORL @ OKC,L,48.0,16.0,22.0,10.0,56.0,30.0,14.0,12.0,58.0,1,741,741,741,99,789,104,1010,363,1427,750,564,1119,teamgamelogs,2022-23,Misc
2022-23,1610612741,CHI,Chicago Bulls,0022200103,2022-11-01T00:00:00,CHI @ BKN,W,48.0,26.0,20.0,15.0,32.0,14.0,6.0,7.0,44.0,1,1,1,1,99,109,191,557,1414,432,96,181,383,teamgamelogs,2022-23,Misc
2022-23,1610612750,MIN,Minnesota Timberwolves,0022200106,2022-11-01T00:00:00,MIN @ PHX,L,48.0,15.0,22.0,6.0,42.0,23.0,8.0,12.0,28.0,1,741,741,741,99,878,104,1301,1099,1197,202,564,16,teamgamelogs,2022-23,Misc
2022-23,1610612756,PHX,Phoenix Suns,0022200106,2022-11-01T00:00:00,PHX vs. MIN,W,48.0,23.0,8.0,12.0,28.0,15.0,22.0,6.0,42.0,1,1,1,1,99,230,1191,819,1453,521,1333,113,294,teamgamelogs,2022-23,Misc
2022-23,1610612751,BKN,Brooklyn Nets,0022200103,2022-11-01T00:00:00,BKN vs. CHI,L,48.0,14.0,6.0,7.0,44.0,26.0,20.0,15.0,32.0,1,741,741,741,99,961,1330,1248,1015,1336,1241,849,43,teamgamelogs,2022-23,Misc
2022-23,1610612754,IND,Indiana Pacers,0022200098,2022-10-31T00:00:00,IND @ BKN,L,48.0,23.0,12.0,12.0,54.0,26.0,6.0,18.0,50.0,1,741,741,741,99,230,810,819,454,1336,96,1089,688,teamgamelogs,2022-23,Misc
2022-23,1610612766,CHA,Charlotte Hornets,0022200096,2022-10-31T00:00:00,CHA vs. SAC,L,48.0,25.0,11.0,8.0,54.0,25.0,22.0,10.0,34.0,1,741,741,741,99,146,900,1175,454,1294,1333,390,68,teamgamelogs,2022-23,Misc
2022-23,1610612762,UTA,Utah Jazz,0022200101,2022-10-31T00:00:00,UTA vs. MEM,W,48.0,20.0,14.0,4.0,40.0,17.0,22.0,10.0,58.0,1,1,1,1,99,426,635,1400,1188,693,1333,390,1119,teamgamelogs,2022-23,Misc
2022-23,1610612761,TOR,Toronto Raptors,0022200099,2022-10-31T00:00:00,TOR vs. ATL,W,48.0,24.0,13.0,43.0,58.0,7.0,16.0,10.0,46.0,1,1,1,1,99,188,732,1,289,46,926,390,467,teamgamelogs,2022-23,Misc
2022-23,1610612749,MIL,Milwaukee Bucks,0022200100,2022-10-31T00:00:00,MIL vs. DET,W,48.0,18.0,18.0,11.0,50.0,17.0,20.0,11.0,54.0,1,1,1,1,99,586,302,918,684,693,1241,472,909,teamgamelogs,2022-23,Misc
2022-23,1610612758,SAC,Sacramento Kings,0022200096,2022-10-31T00:00:00,SAC @ CHA,W,48.0,25.0,22.0,10.0,34.0,25.0,11.0,8.0,54.0,1,1,1,1,99,146,104,1010,1367,1294,464,234,909,teamgamelogs,2022-23,Misc
2022-23,1610612737,ATL,Atlanta Hawks,0022200099,2022-10-31T00:00:00,ATL @ TOR,L,48.0,7.0,16.0,10.0,46.0,24.0,13.0,43.0,58.0,1,741,741,741,99,1412,464,1010,905,1252,672,1480,1119,teamgamelogs,2022-23,Misc
2022-23,1610612745,HOU,Houston Rockets,0022200102,2022-10-31T00:00:00,HOU @ LAC,L,48.0,14.0,16.0,10.0,50.0,21.0,3.0,22.0,48.0,1,741,741,741,99,961,464,1010,684,1056,14,1309,577,teamgamelogs,2022-23,Misc
2022-23,1610612755,PHI,Philadelphia 76ers,0022200097,2022-10-31T00:00:00,PHI @ WAS,W,48.0,16.0,0.0,17.0,58.0,15.0,10.0,18.0,50.0,1,1,1,1,99,789,1476,393,289,521,378,1089,688,teamgamelogs,2022-23,Misc
2022-23,1610612765,DET,Detroit Pistons,0022200100,2022-10-31T00:00:00,DET @ MIL,L,48.0,17.0,20.0,11.0,54.0,18.0,18.0,11.0,50.0,1,741,741,741,99,693,191,918,454,789,1108,472,688,teamgamelogs,2022-23,Misc
2022-23,1610612746,LAC,LA Clippers,0022200102,2022-10-31T00:00:00,LAC vs. HOU,W,48.0,21.0,3.0,22.0,48.0,14.0,16.0,10.0,50.0,1,1,1,1,99,344,1456,142,794,432,926,390,688,teamgamelogs,2022-23,Misc
2022-23,1610612751,BKN,Brooklyn Nets,0022200098,2022-10-31T00:00:00,BKN vs. IND,W,48.0,26.0,6.0,18.0,50.0,23.0,12.0,12.0,54.0,1,1,1,1,99,109,1330,328,684,1197,582,564,909,teamgamelogs,2022-23,Misc
2022-23,1610612763,MEM,Memphis Grizzlies,0022200101,2022-10-31T00:00:00,MEM @ UTA,L,48.0,17.0,22.0,10.0,58.0,20.0,14.0,4.0,40.0,1,741,741,741,99,693,104,1010,289,976,750,38,214,teamgamelogs,2022-23,Misc
2022-23,1610612764,WAS,Washington Wizards,0022200097,2022-10-31T00:00:00,WAS vs. PHI,L,48.0,15.0,10.0,18.0,50.0,16.0,0.0,17.0,58.0,1,741,741,741,99,878,1018,328,684,604,1,1014,1119,teamgamelogs,2022-23,Misc
2022-23,1610612742,DAL,Dallas Mavericks,0022200093,2022-10-30T00:00:00,DAL vs. ORL,W,48.0,13.0,7.0,12.0,54.0,4.0,20.0,8.0,44.0,1,1,1,1,99,1050,1280,819,454,6,1241,234,383,teamgamelogs,2022-23,Misc
2022-23,1610612765,DET,Detroit Pistons,0022200091,2022-10-30T00:00:00,DET vs. GSW,W,48.0,16.0,20.0,13.0,34.0,15.0,11.0,6.0,44.0,1,1,1,1,99,789,191,725,1367,521,464,113,383,teamgamelogs,2022-23,Misc
2022-23,1610612743,DEN,Denver Nuggets,0022200095,2022-10-30T00:00:00,DEN @ LAL,L,48.0,6.0,18.0,9.0,44.0,11.0,25.0,14.0,48.0,1,741,741,741,99,1436,302,1092,1015,206,1415,757,577,teamgamelogs,2022-23,Misc
2022-23,1610612746,LAC,LA Clippers,0022200088,2022-10-30T00:00:00,LAC vs. NOP,L,48.0,21.0,16.0,12.0,34.0,16.0,14.0,21.0,54.0,1,741,741,741,99,344,464,819,1367,604,750,1256,909,teamgamelogs,2022-23,Misc
2022-23,1610612759,SAS,San Antonio Spurs,0022200092,2022-10-30T00:00:00,SAS vs. MIN,W,48.0,10.0,20.0,16.0,34.0,12.0,18.0,17.0,64.0,1,1,1,1,99,1276,191,468,1367,264,1108,1014,1314,teamgamelogs,2022-23,Misc
2022-23,1610612756,PHX,Phoenix Suns,0022200094,2022-10-30T00:00:00,PHX vs. HOU,W,48.0,24.0,11.0,19.0,52.0,21.0,30.0,11.0,54.0,1,1,1,1,99,188,900,270,573,1056,1469,472,909,teamgamelogs,2022-23,Misc
2022-23,1610612744,GSW,Golden State Warriors,0022200091,2022-10-30T00:00:00,GSW @ DET,L,48.0,15.0,11.0,6.0,44.0,16.0,20.0,13.0,34.0,1,741,741,741,99,878,900,1301,1015,604,1241,663,68,teamgamelogs,2022-23,Misc
2022-23,1610612764,WAS,Washington Wizards,0022200089,2022-10-30T00:00:00,WAS @ BOS,L,48.0,17.0,11.0,10.0,48.0,12.0,4.0,7.0,28.0,1,741,741,741,99,693,900,1010,794,264,26,181,16,teamgamelogs,2022-23,Misc
2022-23,1610612738,BOS,Boston Celtics,0022200089,2022-10-30T00:00:00,BOS vs. WAS,W,48.0,12.0,4.0,7.0,28.0,17.0,11.0,10.0,48.0,1,1,1,1,99,1137,1410,1248,1453,693,464,390,577,teamgamelogs,2022-23,Misc
2022-23,1610612750,MIN,Minnesota Timberwolves,0022200092,2022-10-30T00:00:00,MIN @ SAS,L,48.0,12.0,18.0,17.0,64.0,10.0,20.0,16.0,34.0,1,741,741,741,99,1137,302,393,114,147,1241,925,68,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200095,2022-10-30T00:00:00,LAL vs. DEN,W,48.0,11.0,25.0,14.0,48.0,6.0,18.0,9.0,44.0,1,1,1,1,99,1218,47,633,794,26,1108,307,383,teamgamelogs,2022-23,Misc
2022-23,1610612740,NOP,New Orleans Pelicans,0022200088,2022-10-30T00:00:00,NOP @ LAC,W,48.0,16.0,14.0,21.0,54.0,21.0,16.0,12.0,34.0,1,1,1,1,99,789,635,173,454,1056,926,564,68,teamgamelogs,2022-23,Misc
2022-23,1610612752,NYK,New York Knicks,0022200090,2022-10-30T00:00:00,NYK @ CLE,L,48.0,18.0,11.0,28.0,64.0,18.0,7.0,14.0,32.0,1,741,741,741,99,586,900,32,114,789,152,757,43,teamgamelogs,2022-23,Misc
2022-23,1610612753,ORL,Orlando Magic,0022200093,2022-10-30T00:00:00,ORL @ DAL,L,48.0,4.0,20.0,8.0,44.0,13.0,7.0,12.0,54.0,1,741,741,741,99,1464,191,1175,1015,345,152,564,909,teamgamelogs,2022-23,Misc
2022-23,1610612739,CLE,Cleveland Cavaliers,0022200090,2022-10-30T00:00:00,CLE vs. NYK,W,48.0,18.0,7.0,14.0,32.0,18.0,11.0,28.0,64.0,1,1,1,1,99,586,1280,633,1414,789,464,1445,1314,teamgamelogs,2022-23,Misc
2022-23,1610612745,HOU,Houston Rockets,0022200094,2022-10-30T00:00:00,HOU @ PHX,L,48.0,21.0,30.0,11.0,54.0,24.0,11.0,19.0,52.0,1,741,741,741,99,344,11,918,454,1252,464,1154,798,teamgamelogs,2022-23,Misc
2022-23,1610612744,GSW,Golden State Warriors,0022200082,2022-10-29T00:00:00,GSW @ CHA,L,53.0,13.0,18.0,6.0,48.0,9.0,23.0,4.0,54.0,1,741,741,741,11,1050,302,1301,794,101,1378,38,909,teamgamelogs,2022-23,Misc
2022-23,1610612766,CHA,Charlotte Hornets,0022200082,2022-10-29T00:00:00,CHA vs. GSW,W,53.0,9.0,23.0,4.0,54.0,13.0,18.0,6.0,48.0,1,1,1,1,11,1335,85,1400,454,345,1108,113,577,teamgamelogs,2022-23,Misc
2022-23,1610612748,MIA,Miami Heat,0022200081,2022-10-29T00:00:00,MIA @ SAC,L,48.0,28.0,19.0,8.0,46.0,14.0,10.0,17.0,52.0,1,741,741,741,99,69,241,1175,905,432,378,1014,798,teamgamelogs,2022-23,Misc
2022-23,1610612762,UTA,Utah Jazz,0022200087,2022-10-29T00:00:00,UTA vs. MEM,W,48.0,31.0,11.0,19.0,52.0,31.0,11.0,26.0,72.0,1,1,1,1,99,29,900,270,573,1436,464,1411,1447,teamgamelogs,2022-23,Misc
2022-23,1610612741,CHI,Chicago Bulls,0022200084,2022-10-29T00:00:00,CHI vs. PHI,L,48.0,29.0,9.0,4.0,38.0,24.0,8.0,11.0,42.0,1,741,741,741,99,55,1104,1400,1268,1252,202,472,294,teamgamelogs,2022-23,Misc
2022-23,1610612754,IND,Indiana Pacers,0022200083,2022-10-29T00:00:00,IND @ BKN,W,48.0,11.0,14.0,19.0,34.0,14.0,3.0,9.0,40.0,1,1,1,1,99,1218,635,270,1367,432,14,307,214,teamgamelogs,2022-23,Misc
2022-23,1610612737,ATL,Atlanta Hawks,0022200085,2022-10-29T00:00:00,ATL @ MIL,L,48.0,16.0,15.0,14.0,46.0,9.0,20.0,5.0,44.0,1,741,741,741,99,789,556,633,905,101,1241,82,383,teamgamelogs,2022-23,Misc
2022-23,1610612742,DAL,Dallas Mavericks,0022200086,2022-10-29T00:00:00,DAL vs. OKC,L,53.0,13.0,11.0,9.0,54.0,17.0,8.0,18.0,70.0,1,741,741,741,11,1050,900,1092,454,693,202,1089,1424,teamgamelogs,2022-23,Misc
2022-23,1610612755,PHI,Philadelphia 76ers,0022200084,2022-10-29T00:00:00,PHI @ CHI,W,48.0,24.0,8.0,11.0,42.0,29.0,9.0,4.0,38.0,1,1,1,1,99,188,1191,918,1099,1413,291,38,153,teamgamelogs,2022-23,Misc
2022-23,1610612760,OKC,Oklahoma City Thunder,0022200086,2022-10-29T00:00:00,OKC @ DAL,W,53.0,17.0,8.0,18.0,70.0,13.0,11.0,9.0,54.0,1,1,1,1,11,693,1191,328,35,345,464,307,909,teamgamelogs,2022-23,Misc
2022-23,1610612763,MEM,Memphis Grizzlies,0022200087,2022-10-29T00:00:00,MEM @ UTA,L,48.0,31.0,11.0,26.0,72.0,31.0,11.0,19.0,52.0,1,741,741,741,99,29,900,49,16,1436,464,1154,798,teamgamelogs,2022-23,Misc
2022-23,1610612758,SAC,Sacramento Kings,0022200081,2022-10-29T00:00:00,SAC vs. MIA,W,48.0,14.0,10.0,17.0,52.0,28.0,19.0,8.0,46.0,1,1,1,1,99,961,1018,393,573,1396,1180,234,467,teamgamelogs,2022-23,Misc
2022-23,1610612751,BKN,Brooklyn Nets,0022200083,2022-10-29T00:00:00,BKN vs. IND,L,48.0,14.0,3.0,9.0,40.0,11.0,14.0,19.0,34.0,1,741,741,741,99,961,1456,1092,1188,206,750,1154,68,teamgamelogs,2022-23,Misc
2022-23,1610612749,MIL,Milwaukee Bucks,0022200085,2022-10-29T00:00:00,MIL vs. ATL,W,48.0,9.0,20.0,5.0,44.0,16.0,15.0,14.0,46.0,1,1,1,1,99,1335,191,1369,1015,604,847,757,467,teamgamelogs,2022-23,Misc
2022-23,1610612740,NOP,New Orleans Pelicans,0022200079,2022-10-28T00:00:00,NOP @ PHX,L,48.0,17.0,8.0,11.0,36.0,17.0,18.0,22.0,60.0,1,741,741,741,99,693,1191,918,1329,693,1108,1309,1193,teamgamelogs,2022-23,Misc
2022-23,1610612749,MIL,Milwaukee Bucks,0022200075,2022-10-28T00:00:00,MIL vs. NYK,W,48.0,17.0,20.0,22.0,50.0,2.0,17.0,13.0,46.0,1,1,1,1,99,693,191,142,684,2,1018,663,467,teamgamelogs,2022-23,Misc
2022-23,1610612755,PHI,Philadelphia 76ers,0022200073,2022-10-28T00:00:00,PHI @ TOR,W,48.0,25.0,11.0,15.0,44.0,14.0,15.0,16.0,38.0,1,1,1,1,99,146,900,557,1015,432,847,925,153,teamgamelogs,2022-23,Misc
2022-23,1610612745,HOU,Houston Rockets,0022200080,2022-10-28T00:00:00,HOU @ POR,L,48.0,13.0,15.0,21.0,48.0,21.0,18.0,18.0,64.0,1,741,741,741,99,1050,556,173,794,1056,1108,1089,1314,teamgamelogs,2022-23,Misc
2022-23,1610612759,SAS,San Antonio Spurs,0022200077,2022-10-28T00:00:00,SAS vs. CHI,W,48.0,10.0,12.0,10.0,58.0,30.0,22.0,25.0,52.0,1,1,1,1,99,1276,810,1010,289,1427,1333,1395,798,teamgamelogs,2022-23,Misc
2022-23,1610612737,ATL,Atlanta Hawks,0022200070,2022-10-28T00:00:00,ATL @ DET,W,48.0,11.0,18.0,8.0,70.0,10.0,17.0,6.0,54.0,1,1,1,1,99,1218,302,1175,35,147,1018,113,909,teamgamelogs,2022-23,Misc
2022-23,1610612743,DEN,Denver Nuggets,0022200078,2022-10-28T00:00:00,DEN vs. UTA,W,48.0,7.0,19.0,24.0,34.0,16.0,9.0,20.0,54.0,1,1,1,1,99,1412,241,87,1367,604,291,1212,909,teamgamelogs,2022-23,Misc
2022-23,1610612753,ORL,Orlando Magic,0022200071,2022-10-28T00:00:00,ORL vs. CHA,W,48.0,16.0,3.0,8.0,56.0,11.0,15.0,14.0,38.0,1,1,1,1,99,789,1456,1175,363,206,847,757,153,teamgamelogs,2022-23,Misc
2022-23,1610612766,CHA,Charlotte Hornets,0022200071,2022-10-28T00:00:00,CHA @ ORL,L,48.0,11.0,15.0,14.0,38.0,16.0,3.0,8.0,56.0,1,741,741,741,99,1218,556,633,1268,604,14,234,1028,teamgamelogs,2022-23,Misc
2022-23,1610612761,TOR,Toronto Raptors,0022200073,2022-10-28T00:00:00,TOR vs. PHI,L,48.0,14.0,15.0,16.0,38.0,25.0,11.0,15.0,44.0,1,741,741,741,99,961,556,468,1268,1294,464,849,383,teamgamelogs,2022-23,Misc
2022-23,1610612741,CHI,Chicago Bulls,0022200077,2022-10-28T00:00:00,CHI @ SAS,L,48.0,30.0,22.0,25.0,52.0,10.0,12.0,10.0,58.0,1,741,741,741,99,46,104,71,573,147,582,390,1119,teamgamelogs,2022-23,Misc
2022-23,1610612757,POR,Portland Trail Blazers,0022200080,2022-10-28T00:00:00,POR vs. HOU,W,48.0,21.0,18.0,18.0,64.0,13.0,15.0,21.0,48.0,1,1,1,1,99,344,302,328,114,345,847,1256,577,teamgamelogs,2022-23,Misc
2022-23,1610612764,WAS,Washington Wizards,0022200074,2022-10-28T00:00:00,WAS vs. IND,L,48.0,19.0,13.0,5.0,38.0,19.0,17.0,12.0,38.0,1,741,741,741,99,506,732,1369,1268,896,1018,564,153,teamgamelogs,2022-23,Misc
2022-23,1610612752,NYK,New York Knicks,0022200075,2022-10-28T00:00:00,NYK @ MIL,L,48.0,2.0,17.0,13.0,46.0,17.0,20.0,22.0,50.0,1,741,741,741,99,1478,374,725,905,693,1241,1309,688,teamgamelogs,2022-23,Misc
2022-23,1610612754,IND,Indiana Pacers,0022200074,2022-10-28T00:00:00,IND @ WAS,W,48.0,19.0,17.0,12.0,38.0,19.0,13.0,5.0,38.0,1,1,1,1,99,506,374,819,1268,896,672,82,153,teamgamelogs,2022-23,Misc
2022-23,1610612750,MIN,Minnesota Timberwolves,0022200076,2022-10-28T00:00:00,MIN vs. LAL,W,48.0,25.0,8.0,22.0,46.0,9.0,12.0,16.0,56.0,1,1,1,1,99,146,1191,142,905,101,582,925,1028,teamgamelogs,2022-23,Misc
2022-23,1610612765,DET,Detroit Pistons,0022200070,2022-10-28T00:00:00,DET vs. ATL,L,48.0,10.0,17.0,6.0,54.0,11.0,18.0,8.0,70.0,1,741,741,741,99,1276,374,1301,454,206,1108,234,1424,teamgamelogs,2022-23,Misc
2022-23,1610612738,BOS,Boston Celtics,0022200072,2022-10-28T00:00:00,BOS vs. CLE,L,53.0,13.0,9.0,15.0,54.0,24.0,14.0,12.0,48.0,1,741,741,741,11,1050,1104,557,454,1252,750,564,577,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200076,2022-10-28T00:00:00,LAL @ MIN,L,48.0,9.0,12.0,16.0,56.0,25.0,8.0,22.0,46.0,1,741,741,741,99,1335,810,468,363,1294,202,1309,467,teamgamelogs,2022-23,Misc
2022-23,1610612756,PHX,Phoenix Suns,0022200079,2022-10-28T00:00:00,PHX vs. NOP,W,48.0,17.0,18.0,22.0,60.0,17.0,8.0,11.0,36.0,1,1,1,1,99,693,302,142,221,693,202,472,115,teamgamelogs,2022-23,Misc
2022-23,1610612762,UTA,Utah Jazz,0022200078,2022-10-28T00:00:00,UTA @ DEN,L,48.0,16.0,9.0,20.0,54.0,7.0,19.0,24.0,34.0,1,741,741,741,99,789,1104,226,454,46,1180,1362,68,teamgamelogs,2022-23,Misc
2022-23,1610612739,CLE,Cleveland Cavaliers,0022200072,2022-10-28T00:00:00,CLE @ BOS,W,53.0,24.0,14.0,12.0,48.0,13.0,9.0,15.0,54.0,1,1,1,1,11,188,635,819,794,345,291,849,909,teamgamelogs,2022-23,Misc
2022-23,1610612744,GSW,Golden State Warriors,0022200068,2022-10-27T00:00:00,GSW vs. MIA,W,48.0,18.0,27.0,12.0,48.0,15.0,8.0,19.0,34.0,1,1,1,1,99,586,21,819,794,521,202,1154,68,teamgamelogs,2022-23,Misc
2022-23,1610612742,DAL,Dallas Mavericks,0022200066,2022-10-27T00:00:00,DAL @ BKN,W,53.0,22.0,4.0,10.0,40.0,18.0,16.0,31.0,54.0,1,1,1,1,11,285,1410,1010,1188,789,926,1467,909,teamgamelogs,2022-23,Misc
2022-23,1610612748,MIA,Miami Heat,0022200068,2022-10-27T00:00:00,MIA @ GSW,L,48.0,15.0,8.0,19.0,34.0,18.0,27.0,12.0,48.0,1,741,741,741,99,878,1191,270,1367,789,1449,564,577,teamgamelogs,2022-23,Misc
2022-23,1610612751,BKN,Brooklyn Nets,0022200066,2022-10-27T00:00:00,BKN vs. DAL,L,53.0,18.0,16.0,31.0,54.0,22.0,4.0,10.0,40.0,1,741,741,741,11,586,464,11,454,1138,26,390,214,teamgamelogs,2022-23,Misc
2022-23,1610612760,OKC,Oklahoma City Thunder,0022200067,2022-10-27T00:00:00,OKC vs. LAC,W,48.0,31.0,21.0,13.0,54.0,21.0,11.0,21.0,68.0,1,1,1,1,99,29,149,725,454,1056,464,1256,1402,teamgamelogs,2022-23,Misc
2022-23,1610612746,LAC,LA Clippers,0022200067,2022-10-27T00:00:00,LAC @ OKC,L,48.0,21.0,11.0,21.0,68.0,31.0,21.0,13.0,54.0,1,741,741,741,99,344,900,173,58,1436,1291,663,909,teamgamelogs,2022-23,Misc
2022-23,1610612763,MEM,Memphis Grizzlies,0022200069,2022-10-27T00:00:00,MEM @ SAC,W,48.0,19.0,12.0,12.0,66.0,20.0,15.0,14.0,54.0,1,1,1,1,99,506,810,819,80,976,847,757,909,teamgamelogs,2022-23,Misc
2022-23,1610612758,SAC,Sacramento Kings,0022200069,2022-10-27T00:00:00,SAC vs. MEM,L,48.0,20.0,15.0,14.0,54.0,19.0,12.0,12.0,66.0,1,741,741,741,99,426,556,633,454,896,582,564,1368,teamgamelogs,2022-23,Misc
2022-23,1610612745,HOU,Houston Rockets,0022200063,2022-10-26T00:00:00,HOU @ UTA,L,48.0,13.0,18.0,8.0,48.0,20.0,12.0,25.0,50.0,1,741,741,741,99,1050,302,1175,794,976,582,1395,688,teamgamelogs,2022-23,Misc
2022-23,1610612766,CHA,Charlotte Hornets,0022200058,2022-10-26T00:00:00,CHA @ NYK,L,53.0,25.0,17.0,12.0,56.0,14.0,21.0,5.0,74.0,1,741,741,741,11,146,374,819,363,432,1291,82,1466,teamgamelogs,2022-23,Misc
2022-23,1610612748,MIA,Miami Heat,0022200065,2022-10-26T00:00:00,MIA @ POR,W,48.0,29.0,12.0,29.0,52.0,23.0,12.0,14.0,40.0,1,1,1,1,99,55,810,21,573,1197,582,757,214,teamgamelogs,2022-23,Misc
2022-23,1610612757,POR,Portland Trail Blazers,0022200065,2022-10-26T00:00:00,POR vs. MIA,L,48.0,23.0,12.0,14.0,40.0,29.0,12.0,29.0,52.0,1,741,741,741,99,230,810,633,1188,1413,582,1450,798,teamgamelogs,2022-23,Misc
2022-23,1610612749,MIL,Milwaukee Bucks,0022200060,2022-10-26T00:00:00,MIL vs. BKN,W,48.0,15.0,13.0,7.0,48.0,14.0,11.0,20.0,42.0,1,1,1,1,99,878,732,1248,794,432,464,1212,294,teamgamelogs,2022-23,Misc
2022-23,1610612750,MIN,Minnesota Timberwolves,0022200062,2022-10-26T00:00:00,MIN vs. SAS,W,48.0,22.0,0.0,8.0,54.0,20.0,15.0,6.0,48.0,1,1,1,1,99,285,1476,1175,454,976,847,113,577,teamgamelogs,2022-23,Misc
2022-23,1610612762,UTA,Utah Jazz,0022200063,2022-10-26T00:00:00,UTA vs. HOU,W,48.0,20.0,12.0,25.0,50.0,13.0,18.0,8.0,48.0,1,1,1,1,99,426,810,71,684,345,1108,234,577,teamgamelogs,2022-23,Misc
2022-23,1610612759,SAS,San Antonio Spurs,0022200062,2022-10-26T00:00:00,SAS @ MIN,L,48.0,20.0,15.0,6.0,48.0,22.0,0.0,8.0,54.0,1,741,741,741,99,426,556,1301,794,1138,1,234,909,teamgamelogs,2022-23,Misc
2022-23,1610612741,CHI,Chicago Bulls,0022200061,2022-10-26T00:00:00,CHI vs. IND,W,48.0,22.0,8.0,17.0,46.0,18.0,4.0,23.0,36.0,1,1,1,1,99,285,1191,393,905,789,26,1340,115,teamgamelogs,2022-23,Misc
2022-23,1610612747,LAL,Los Angeles Lakers,0022200064,2022-10-26T00:00:00,LAL @ DEN,L,48.0,14.0,8.0,18.0,56.0,18.0,15.0,35.0,60.0,1,741,741,741,99,961,1191,328,363,789,847,1475,1193,teamgamelogs,2022-23,Misc
2022-23,1610612739,CLE,Cleveland Cavaliers,0022200056,2022-10-26T00:00:00,CLE vs. ORL,W,48.0,19.0,19.0,4.0,46.0,14.0,9.0,6.0,54.0,1,1,1,1,99,506,241,1400,905,432,291,113,909,teamgamelogs,2022-23,Misc
2022-23,1610612755,PHI,Philadelphia 76ers,0022200059,2022-10-26T00:00:00,PHI @ TOR,L,48.0,13.0,3.0,17.0,42.0,21.0,9.0,29.0,46.0,1,741,741,741,99,1050,1456,393,1099,1056,291,1450,467,teamgamelogs,2022-23,Misc
2022-23,1610612765,DET,Detroit Pistons,0022200057,2022-10-26T00:00:00,DET vs. ATL,L,48.0,14.0,15.0,8.0,42.0,12.0,9.0,11.0,56.0,1,741,741,741,99,961,556,1175,1099,264,291,472,1028,teamgamelogs,2022-23,Misc
2022-23,1610612752,NYK,New York Knicks,0022200058,2022-10-26T00:00:00,NYK vs. CHA,W,53.0,14.0,21.0,5.0,74.0,25.0,17.0,12.0,56.0,1,1,1,1,11,961,149,1369,8,1294,1018,564,1028,teamgamelogs,2022-23,Misc
2022-23,1610612743,DEN,Denver Nuggets,0022200064,2022-10-26T00:00:00,DEN vs. LAL,W,48.0,18.0,15.0,35.0,60.0,14.0,8.0,18.0,56.0,1,1,1,1,99,586,556,5,221,432,202,1089,1028,teamgamelogs,2022-23,Misc
2022-23,1610612754,IND,Indiana Pacers,0022200061,2022-10-26T00:00:00,IND @ CHI,L,48.0,18.0,4.0,23.0,36.0,22.0,8.0,17.0,46.0,1,741,741,741,99,586,1410,120,1329,1138,202,1014,467,teamgamelogs,2022-23,Misc
2022-23,1610612753,ORL,Orlando Magic,0022200056,2022-10-26T00:00:00,ORL @ CLE,L,48.0,14.0,9.0,6.0,54.0,19.0,19.0,4.0,46.0,1,741,741,741,99,961,1104,1301,454,896,1180,38,467,teamgamelogs,2022-23,Misc
2022-23,1610612751,BKN,Brooklyn Nets,0022200060,2022-10-26T00:00:00,BKN @ MIL,L,48.0,14.0,11.0,20.0,42.0,15.0,13.0,7.0,48.0,1,741,741,741,99,961,900,226,1099,521,672,181,577,teamgamelogs,2022-23,Misc
2022-23,1610612737,ATL,Atlanta Hawks,0022200057,2022-10-26T00:00:00,ATL @ DET,W,48.0,12.0,9.0,11.0,56.0,14.0,15.0,8.0,42.0,1,1,1,1,99,1137,1104,918,363,432,847,234,294,teamgamelogs,2022-23,Misc
2022-23,1610612761,TOR,Toronto Raptors,0022200059,2022-10-26T00:00:00,TOR vs. PHI,W,48.0,21.0,9.0,29.0,46.0,13.0,3.0,17.0,42.0,1,1,1,1,99,344,1104,21,905,345,14,1014,294,teamgamelogs,2022-23,Misc
2022-23,1610612744,GSW,Golden State Warriors,0022200055,2022-10-25T00:00:00,GSW @ PHX,L,48.0,17.0,17.0,14.0,48.0,20.0,17.0,11.0,62.0,1,741,741,741,99,693,374,633,794,976,1018,472,1261,teamgamelogs,2022-23,Misc
2022-23,1610612742,DAL,Dallas Mavericks,0022200053,2022-10-25T00:00:00,DAL @ NOP,L,48.0,20.0,14.0,6.0,54.0,18.0,10.0,11.0,56.0,1,741,741,741,99,426,635,1301,454,789,378,472,1028,teamgamelogs,2022-23,Misc
2022-23,1610612746,LAC,LA Clippers,0022200054,2022-10-25T00:00:00,LAC @ OKC,L,48.0,3.0,12.0,9.0,48.0,23.0,26.0,17.0,62.0,1,741,741,741,99,1476,810,1092,794,1197,1435,1014,1261,teamgamelogs,2022-23,Misc
